sales_id,date,product_name,total_revenue,sales_location,sales_medium,sales_count,product_count
AT-1730,20-Apr-18,Nescafe,$13.37,Tasmania,Direct,1,1
AT-8109,5-Feb-19,Nescafe,$13.34,Tasmania,Online,1,1
AT-3738,13-Jul-18,Nescafe,$12.94,Tasmania,Direct,1,1
AT-19170,17-Jul-20,Nescafe,$12.74,Tasmania,Direct,1,1
AT-14596,7-Nov-19,Nescafe,$12.54,Tasmania,Online,1,1
AT-489,8-Feb-18,Nescafe,$12.21,Tasmania,Online,1,1
AT-16114,26-Feb-20,Nescafe,$12.13,Tasmania,Direct,1,1
AT-9933,17-May-19,Nescafe,$12.10,Tasmania,Direct,1,1
AT-5204,6-Sep-18,Nescafe,$12.10,Tasmania,Online,1,1
AT-10281,3-Jun-19,Nescafe,$12.10,Tasmania,Direct,1,1
AT-22356,10-Nov-20,Nescafe,$12.01,Tasmania,Direct,1,1
AT-21207,30-Sep-20,Nescafe,$13.34,Tasmania,Direct,1,1
AT-22128,2-Nov-20,Nescafe,$13.07,Tasmania,Direct,1,1
AT-3861,18-Jul-18,Nescafe,$12.74,Tasmania,Direct,1,1
AT-15667,28-Jan-20,Nescafe,$12.73,Tasmania,Online,1,1
AT-14598,7-Nov-19,Nescafe,$12.53,Tasmania,Direct,1,1
AT-22780,24-Nov-20,Nescafe,$12.10,Tasmania,Direct,1,1
AT-10987,29-Jun-19,Nescafe,$12.10,Tasmania,Online,1,1
AT-11824,29-Jul-19,Nescafe,$12.10,Tasmania,Online,1,1
AT-138,12-Jan-18,Nescafe,$12.05,Tasmania,Direct,1,1
AT-7644,1-Dec-18,Nescafe,$12.01,Tasmania,Direct,1,1
AT-4494,10-Aug-18,Nescafe,$11.94,Tasmania,Direct,1,1
AT-12296,15-Aug-19,Nescafe,"$2,087.40",Tasmania,Online,1,1
AT-13115,15-Sep-19,Nescafe,"$2,058.00",Tasmania,Online,1,1
AT-10904,26-Jun-19,Nescafe,"$2,050.16",Tasmania,Direct,1,1
AT-14385,31-Oct-19,Nescafe,"$2,044.77",Tasmania,Direct,1,1
AT-024,2-Jan-18,Nescafe,"$1,940.52",Tasmania,Direct,1,1
AT-5718,25-Sep-18,Nescafe,"$1,926.80",Tasmania,Direct,1,1
AT-21731,19-Oct-20,Nescafe,"$1,922.03",Tasmania,Direct,1,1
AT-3022,18-Jun-18,Nescafe,"$1,920.80",Tasmania,Online,1,1
AT-8484,28-Feb-19,Nescafe,"$1,911.00",Tasmania,Online,1,1
AT-14294,27-Oct-19,Nescafe,"$1,891.71",Tasmania,Online,1,1
AT-22714,22-Nov-20,Nescafe,"$1,886.50",Tasmania,Online,1,1
AT-13873,12-Oct-19,Nescafe,"$1,783.60",Tasmania,Online,1,1
AT-13365,24-Sep-19,Nescafe,"$1,774.19",Tasmania,Direct,1,1
AT-8035,31-Jan-19,Nescafe,"$1,751.75",Tasmania,Online,1,1
AT-4698,18-Aug-18,Nescafe,"$1,746.47",Tasmania,Direct,1,1
AT-816,28-Feb-18,Nescafe,"$1,672.13",Tasmania,Online,1,1
AT-995,10-Mar-18,Nescafe,"$1,651.55",Tasmania,Direct,1,1
AT-3281,27-Jun-18,Maggi,$959.48,Tasmania,Online,1,1
AT-3416,1-Jul-18,Maggi,$959.48,Tasmania,Online,1,1
AT-4496,10-Aug-18,Maggi,$811.87,Tasmania,Online,1,1
AT-5414,1-Jan-18,Maggi,$369.03,Tasmania,Online,1,1
AT-6494,22-Oct-18,Maggi,$369.03,Tasmania,Online,1,1
AT-11381,12-Jul-19,Maggi,"$2,361.80",Tasmania,Online,1,1
AT-12245,13-Aug-19,Maggi,"$2,361.80",Tasmania,Online,1,1
AT-13325,22-Sep-19,Maggi,"$2,361.80",Tasmania,Online,1,1
AT-14081,19-Oct-19,Maggi,"$2,140.38",Tasmania,Online,1,1
AT-20129,21-Aug-20,Maggi,$885.68,Tasmania,Online,1,1
AT-20885,18-Sep-20,Maggi,$885.68,Tasmania,Online,1,1
AT-21209,30-Sep-20,Maggi,$738.06,Tasmania,Online,1,1
AT-22130,2-Nov-20,Maggi,"$1,623.74",Tasmania,Online,1,1
AT-515,9-Feb-18,Maggi,$696.72,Tasmania,Direct,1,1
AT-1259,25-Mar-18,Maggi,"$1,114.75",Tasmania,Direct,1,1
AT-1910,29-Apr-18,Maggi,$557.38,Tasmania,Direct,1,1
AT-2168,12-May-18,Maggi,$209.02,Tasmania,Direct,1,1
AT-3729,13-Jul-18,Maggi,"$1,293.91",Tasmania,Direct,1,1
AT-4485,10-Aug-18,Maggi,"$1,094.84",Tasmania,Direct,1,1
AT-4809,22-Aug-18,Maggi,"$1,094.84",Tasmania,Direct,1,1
AT-5727,25-Sep-18,Maggi,"$1,094.84",Tasmania,Direct,1,1
AT-9521,26-Apr-19,Maggi,"$3,185.00",Tasmania,Direct,1,1
AT-9896,15-May-19,Maggi,"$2,488.28",Tasmania,Direct,1,1
AT-10290,3-Jun-19,Maggi,$932.75,Tasmania,Direct,1,1
AT-11370,12-Jul-19,Maggi,"$2,488.28",Tasmania,Direct,1,1
AT-11694,24-Jul-19,Maggi,"$2,488.28",Tasmania,Direct,1,1
AT-12558,25-Aug-19,Maggi,"$3,185.00",Tasmania,Direct,1,1
AT-14394,31-Oct-19,Maggi,"$2,886.41",Tasmania,Direct,1,1
AT-14541,5-Nov-19,Maggi,"$2,886.41",Tasmania,Direct,1,1
AT-15851,9-Feb-20,Maggi,$696.72,Tasmania,Direct,1,1
AT-17744,24-May-20,Maggi,$398.13,Tasmania,Direct,1,1
AT-18201,12-Jun-20,Maggi,"$3,583.13",Tasmania,Direct,1,1
AT-18957,9-Jul-20,Maggi,$597.19,Tasmania,Direct,1,1
AT-21198,30-Sep-20,Maggi,"$1,194.38",Tasmania,Direct,1,1
AT-21360,5-Oct-20,Maggi,"$1,194.38",Tasmania,Direct,1,1
AT-22119,2-Nov-20,Maggi,"$2,189.69",Tasmania,Direct,1,1
AT-22479,14-Nov-20,Maggi,"$2,189.69",Tasmania,Direct,1,1
AT-401,2-Feb-18,Kit Kat,$268.61,Tasmania,Online,1,1
AT-593,14-Feb-18,Kit Kat,$268.61,Tasmania,Online,1,1
AT-2166,12-May-18,Kit Kat,$671.53,Tasmania,Online,1,1
AT-2971,16-Jun-18,Kit Kat,"$1,772.84",Tasmania,Online,1,1
AT-4051,25-Jul-18,Kit Kat,"$1,477.37",Tasmania,Online,1,1
AT-4807,22-Aug-18,Kit Kat,$483.50,Tasmania,Online,1,1
AT-7231,17-Nov-18,Kit Kat,"$1,584.81",Tasmania,Online,1,1
AT-8309,17-Feb-19,Kit Kat,$844.21,Tasmania,Online,1,1
AT-8636,8-Mar-19,Kit Kat,$245.59,Tasmania,Online,1,1
AT-9044,1-Apr-19,Kit Kat,$306.99,Tasmania,Online,1,1
AT-10134,27-May-19,Kit Kat,"$1,657.72",Tasmania,Online,1,1
AT-10855,24-Jun-19,Kit Kat,$982.35,Tasmania,Online,1,1
AT-11611,21-Jul-19,Kit Kat,$552.57,Tasmania,Online,1,1
AT-12853,5-Sep-19,Kit Kat,"$1,227.94",Tasmania,Online,1,1
AT-13771,8-Oct-19,Kit Kat,$920.96,Tasmania,Online,1,1
AT-14899,17-Nov-19,Kit Kat,"$1,811.21",Tasmania,Online,1,1
AT-15259,29-Nov-19,Kit Kat,$982.35,Tasmania,Online,1,1
AT-16121,26-Feb-20,Kit Kat,"$1,151.19",Tasmania,Online,1,1
AT-16883,10-Apr-20,Kit Kat,$652.34,Tasmania,Online,1,1
AT-18523,24-Jun-20,Kit Kat,"$1,227.94",Tasmania,Online,1,1
AT-19738,7-Aug-20,Kit Kat,$230.24,Tasmania,Online,1,1
AT-20575,7-Sep-20,Kit Kat,$460.48,Tasmania,Online,1,1
AT-21682,17-Oct-20,Kit Kat,"$1,189.57",Tasmania,Online,1,1
AT-22477,14-Nov-20,Kit Kat,$844.21,Tasmania,Online,1,1
AT-157,14-Jan-18,Kit Kat,$644.67,Tasmania,Online,1,1
AT-693,21-Feb-18,Kit Kat,$686.00,Tasmania,Direct,1,1
AT-1668,17-Apr-18,Kit Kat,"$1,534.67",Tasmania,Direct,1,1
AT-1896,29-Apr-18,Kit Kat,$697.58,Tasmania,Direct,1,1
AT-2314,20-May-18,Kit Kat,"$1,084.74",Tasmania,Online,1,1
AT-2770,9-Jun-18,Kit Kat,$490.06,Tasmania,Online,1,1
AT-3850,18-Jul-18,Kit Kat,"$2,395.86",Tasmania,Online,1,1
AT-4174,30-Jul-18,Kit Kat,"$1,524.64",Tasmania,Online,1,1
AT-5011,30-Aug-18,Kit Kat,$816.77,Tasmania,Online,1,1
AT-5065,1-Sep-18,Kit Kat,$326.71,Tasmania,Online,1,1
AT-5902,1-Oct-18,Kit Kat,$326.71,Tasmania,Online,1,1
AT-7009,10-Nov-18,Kit Kat,$405.77,Tasmania,Online,1,1
AT-8005,29-Jan-19,Kit Kat,"$1,473.53",Tasmania,Online,1,1
AT-10162,29-May-19,Kit Kat,$845.25,Tasmania,Online,1,1
AT-10654,17-Jun-19,Kit Kat,"$2,613.66",Tasmania,Online,1,1
AT-11410,14-Jul-19,Kit Kat,"$3,111.50",Tasmania,Online,1,1
AT-13813,10-Oct-19,Kit Kat,"$1,555.75",Tasmania,Online,1,1
AT-14587,7-Nov-19,Kit Kat,"$1,284.19",Tasmania,Online,1,1
AT-14947,19-Nov-19,Kit Kat,$570.75,Tasmania,Online,1,1
AT-16173,1-Mar-20,Kit Kat,"$1,911.00",Tasmania,Online,1,1
AT-17830,29-May-20,Kit Kat,"$1,056.56",Tasmania,Online,1,1
AT-18241,14-Jun-20,Kit Kat,"$4,356.10",Tasmania,Online,1,1
AT-18565,26-Jun-20,Kit Kat,$311.15,Tasmania,Online,1,1
AT-19483,29-Jul-20,Kit Kat,"$2,333.63",Tasmania,Online,1,1
AT-21454,9-Oct-20,Kit Kat,$777.88,Tasmania,Online,1,1
AT-21778,21-Oct-20,Kit Kat,"$1,244.60",Tasmania,Online,1,1
AT-22705,22-Nov-20,Kit Kat,$713.44,Tasmania,Online,1,1
AT-1932,30-Apr-18,Nescafe Gold,$732.90,Tasmania,Online,1,1
AT-2151,1-Jan-18,Nescafe Gold,"$5,659.50",Tasmania,Online,1,1
AT-2841,11-Jun-18,Nescafe Gold,$668.85,Tasmania,Online,1,1
AT-3678,25-Mar-18,Nescafe Gold,$643.13,Tasmania,Online,1,1
AT-4758,20-Aug-18,Nescafe Gold,$565.95,Tasmania,Online,1,1
AT-5514,17-Sep-18,Nescafe Gold,$514.50,Tasmania,Online,1,1
AT-9049,1-Apr-19,Nescafe Gold,"$2,352.00",Tasmania,Online,1,1
AT-9739,7-May-19,Nescafe Gold,"$1,881.60",Tasmania,Online,1,1
AT-9979,19-May-19,Nescafe Gold,$823.20,Tasmania,Online,1,1
AT-11562,19-Jul-19,Nescafe Gold,$382.20,Tasmania,Online,1,1
AT-12345,17-Aug-19,Nescafe Gold,$382.20,Tasmania,Online,1,1
AT-12669,29-Aug-19,Nescafe Gold,$558.60,Tasmania,Online,1,1
AT-14484,3-Nov-19,Nescafe Gold,$735.00,Tasmania,Online,1,1
AT-17707,22-May-20,Nescafe Gold,"$3,234.00",Tasmania,Online,1,1
AT-18150,10-Jun-20,Nescafe Gold,"$1,176.00",Tasmania,Online,1,1
AT-19230,19-Jul-20,Nescafe Gold,$477.75,Tasmania,Online,1,1
AT-19554,31-Jul-20,Nescafe Gold,"$1,065.75",Tasmania,Online,1,1
AT-20391,31-Aug-20,Nescafe Gold,$367.50,Tasmania,Online,1,1
AT-20445,2-Sep-20,Nescafe Gold,$992.25,Tasmania,Online,1,1
AT-21309,3-Oct-20,Nescafe Gold,"$1,323.00",Tasmania,Online,1,1
AT-22422,12-Nov-20,Nescafe Gold,$183.75,Tasmania,Online,1,1
AT-4436,8-Aug-18,Nescafe Gold,"$1,096.19",Tasmania,Direct,1,1
AT-5192,5-Sep-18,Nescafe Gold,"$1,096.19",Tasmania,Direct,1,1
AT-5516,17-Sep-18,Nescafe Gold,$837.09,Tasmania,Direct,1,1
AT-6434,20-Oct-18,Nescafe Gold,$498.27,Tasmania,Direct,1,1
AT-7598,29-Nov-18,Nescafe Gold,$498.27,Tasmania,Direct,1,1
AT-12104,8-Aug-19,Nescafe Gold,"$3,188.92",Tasmania,Direct,1,1
AT-12428,20-Aug-19,Nescafe Gold,"$3,188.92",Tasmania,Direct,1,1
AT-13265,20-Sep-19,Nescafe Gold,"$3,188.92",Tasmania,Direct,1,1
AT-14345,29-Oct-19,Nescafe Gold,"$2,889.96",Tasmania,Direct,1,1
AT-15176,26-Nov-19,Nescafe Gold,"$2,889.96",Tasmania,Direct,1,1
AT-18908,7-Jul-20,Nescafe Gold,$199.31,Tasmania,Direct,1,1
AT-19664,4-Aug-20,Nescafe Gold,$199.31,Tasmania,Direct,1,1
AT-21149,28-Sep-20,Nescafe Gold,"$1,195.85",Tasmania,Direct,1,1
AT-21932,26-Oct-20,Nescafe Gold,"$1,195.85",Tasmania,Direct,1,1
AT-786,26-Feb-18,Nes Cau,"$2,347.41",Tasmania,Direct,1,1
AT-935,6-Mar-18,Nes Cau,"$1,877.93",Tasmania,Direct,1,1
AT-1529,9-Apr-18,Nes Cau,"$3,521.11",Tasmania,Direct,1,1
AT-1757,21-Apr-18,Nes Cau,$469.48,Tasmania,Direct,1,1
AT-2547,31-May-18,Nes Cau,"$2,034.42",Tasmania,Direct,1,1
AT-3080,20-Jun-18,Nes Cau,"$1,564.94",Tasmania,Direct,1,1
AT-5456,15-Sep-18,Nes Cau,"$2,660.39",Tasmania,Direct,1,1
AT-6212,12-Oct-18,Nes Cau,$558.91,Tasmania,Direct,1,1
AT-6536,24-Oct-18,Nes Cau,$558.91,Tasmania,Direct,1,1
AT-7532,27-Nov-18,Nes Cau,$558.91,Tasmania,Direct,1,1
AT-8406,23-Feb-19,Nes Cau,"$1,967.35",Tasmania,Direct,1,1
AT-8756,15-Mar-19,Nes Cau,"$3,577.00",Tasmania,Direct,1,1
AT-9140,6-Apr-19,Nes Cau,"$3,219.30",Tasmania,Direct,1,1
AT-11099,2-Jul-19,Nes Cau,"$1,073.10",Tasmania,Direct,1,1
AT-12044,6-Aug-19,Nes Cau,$536.55,Tasmania,Direct,1,1
AT-13124,15-Sep-19,Milo,"$3,040.45",Tasmania,Direct,1,1
AT-13448,27-Sep-19,Milo,"$3,577.00",Tasmania,Direct,1,1
AT-14285,27-Oct-19,Milo,"$3,241.66",Tasmania,Direct,1,1
AT-16373,12-Mar-20,Milo,"$2,906.31",Tasmania,Direct,1,1
AT-16577,24-Mar-20,Milo,$335.34,Tasmania,Direct,1,1
AT-17093,21-Apr-20,Milo,$670.69,Tasmania,Direct,1,1
AT-17363,5-May-20,Milo,$670.69,Tasmania,Direct,1,1
AT-18011,5-Jun-20,Milo,$670.69,Tasmania,Direct,1,1
AT-18848,5-Jul-20,Milo,"$2,459.19",Tasmania,Direct,1,1
AT-19928,14-Aug-20,Milo,$223.56,Tasmania,Direct,1,1
AT-20684,11-Sep-20,Milo,$447.13,Tasmania,Direct,1,1
AT-422,4-Feb-18,Milo,"$2,662.54",Tasmania,Direct,1,1
AT-957,8-Mar-18,Milo,$399.38,Tasmania,Direct,1,1
AT-2395,24-May-18,Milo,$950.91,Tasmania,Direct,1,1
AT-3284,28-Jun-18,Milo,"$8,120.74",Tasmania,Direct,1,1
AT-5255,8-Sep-18,Milo,$798.76,Tasmania,Direct,1,1
AT-6011,5-Oct-18,Milo,$950.91,Tasmania,Direct,1,1
AT-7580,29-Nov-18,Milo,"$3,061.92",Tasmania,Direct,1,1
AT-8138,7-Feb-19,Milo,"$6,085.80",Tasmania,Direct,1,1
AT-8625,8-Mar-19,Milo,$456.44,Tasmania,Direct,1,1
AT-8829,20-Mar-19,Milo,"$6,085.80",Tasmania,Direct,1,1
AT-9052,2-Apr-19,Milo,"$6,998.67",Tasmania,Direct,1,1
AT-12086,8-Aug-19,Milo,"$5,933.66",Tasmania,Direct,1,1
AT-12842,5-Sep-19,Milo,"$3,195.05",Tasmania,Direct,1,1
AT-13166,17-Sep-19,Milo,"$3,347.19",Tasmania,Direct,1,1
AT-14084,20-Oct-19,Milo,"$8,367.98",Tasmania,Direct,1,1
AT-15248,29-Nov-19,Milo,"$3,499.34",Tasmania,Direct,1,1
AT-15410,7-Jan-20,Milo,"$2,662.54",Tasmania,Direct,1,1
AT-15950,16-Feb-20,Milo,"$1,820.31",Tasmania,Direct,1,1
AT-16242,5-Mar-20,Milo,"$4,754.53",Tasmania,Direct,1,1
AT-16891,11-Apr-20,Milo,"$2,852.72",Tasmania,Direct,1,1
AT-17451,10-May-20,Milo,"$1,901.81",Tasmania,Direct,1,1
AT-19727,7-Aug-20,Milo,"$1,141.09",Tasmania,Direct,1,1
AT-20051,19-Aug-20,Milo,"$7,226.89",Tasmania,Direct,1,1
AT-20888,19-Sep-20,Milo,"$2,282.18",Tasmania,Direct,1,1
AT-21995,29-Oct-20,Milo,"$2,282.18",Tasmania,Direct,1,1
AT-22826,26-Nov-20,Milo,"$2,282.18",Tasmania,Direct,1,1
AT-280,24-Jan-18,Nestle Drumstick,$697.58,Tasmania,Direct,1,1
AT-1918,30-Apr-18,Nestle Drumstick,$697.58,Tasmania,Direct,1,1
AT-2157,12-May-18,Nestle Drumstick,"$2,022.97",Tasmania,Direct,1,1
AT-2397,24-May-18,Nestle Drumstick,$498.27,Tasmania,Direct,1,1
AT-2557,1-Jun-18,Nestle Drumstick,$837.09,Tasmania,Direct,1,1
AT-4042,25-Jul-18,Nestle Drumstick,"$1,295.50",Tasmania,Direct,1,1
AT-4798,22-Aug-18,Nestle Drumstick,$418.55,Tasmania,Direct,1,1
AT-6013,5-Oct-18,Nestle Drumstick,$498.27,Tasmania,Direct,1,1
AT-6952,8-Nov-18,Nestle Drumstick,$498.27,Tasmania,Direct,1,1
AT-7912,21-Jan-19,Nestle Drumstick,"$1,913.35",Tasmania,Direct,1,1
AT-9529,27-Apr-19,Nestle Drumstick,"$3,188.92",Tasmania,Direct,1,1
AT-10125,27-May-19,Nestle Drumstick,"$2,491.34",Tasmania,Direct,1,1
AT-10603,15-Jun-19,Nestle Drumstick,"$2,491.34",Tasmania,Direct,1,1
AT-11683,24-Jul-19,Nestle Drumstick,"$1,674.18",Tasmania,Direct,1,1
AT-12925,8-Sep-19,Nestle Drumstick,"$3,188.92",Tasmania,Direct,1,1
AT-13762,8-Oct-19,Nestle Drumstick,"$3,188.92",Tasmania,Direct,1,1
AT-14890,17-Nov-19,Nestle Drumstick,"$3,826.70",Tasmania,Direct,1,1
AT-16244,5-Mar-20,Nestle Drumstick,$298.96,Tasmania,Direct,1,1
AT-18514,24-Jun-20,Nestle Drumstick,$398.62,Tasmania,Direct,1,1
AT-19270,21-Jul-20,Nestle Drumstick,"$3,587.54",Tasmania,Direct,1,1
AT-21673,17-Oct-20,Nestle Drumstick,"$1,195.85",Tasmania,Direct,1,1
AT-22468,14-Nov-20,Nestle Drumstick,"$2,192.38",Tasmania,Direct,1,1
AT-22828,26-Nov-20,Nestle Drumstick,$797.23,Tasmania,Direct,1,1
AT-015,2-Jan-18,Nestle Drumstick,$747.10,Tasmania,Direct,1,1
AT-159,14-Jan-18,Nestle Drumstick,"$1,494.19",Tasmania,Direct,1,1
AT-615,16-Feb-18,Nestle Drumstick,$878.94,Tasmania,Direct,1,1
AT-809,28-Feb-18,Nestle Drumstick,$878.94,Tasmania,Direct,1,1
AT-1128,18-Mar-18,Nestle Drumstick,"$14,326.68",Tasmania,Direct,1,1
AT-1537,10-Apr-18,Nestle Drumstick,$791.04,Tasmania,Direct,1,1
AT-1765,22-Apr-18,Nestle Drumstick,"$1,054.73",Tasmania,Direct,1,1
AT-3528,6-Jul-18,Nestle Drumstick,"$1,632.31",Tasmania,Direct,1,1
AT-4284,3-Aug-18,Nestle Drumstick,"$1,632.31",Tasmania,Direct,1,1
AT-5769,27-Sep-18,Nestle Drumstick,"$1,494.19",Tasmania,Direct,1,1
AT-6525,24-Oct-18,Nestle Drumstick,$627.81,Tasmania,Direct,1,1
AT-7863,17-Jan-19,Nestle Drumstick,$502.25,Tasmania,Direct,1,1
AT-8235,13-Feb-19,Nestle Drumstick,$200.90,Tasmania,Direct,1,1
AT-8949,27-Mar-19,Nestle Drumstick,"$4,018.00",Tasmania,Direct,1,1
AT-9148,7-Apr-19,Nestle Drumstick,"$1,406.30",Tasmania,Direct,1,1
AT-9744,8-May-19,Nestle Drumstick,"$3,139.06",Tasmania,Direct,1,1
AT-10332,5-Jun-19,Nestle Drumstick,"$1,205.40",Tasmania,Direct,1,1
AT-11088,2-Jul-19,Nestle Drumstick,"$3,139.06",Tasmania,Direct,1,1
AT-11412,14-Jul-19,Nestle Drumstick,"$3,139.06",Tasmania,Direct,1,1
AT-12357,18-Aug-19,Nestle Drumstick,"$1,205.40",Tasmania,Direct,1,1
AT-13437,27-Sep-19,Nestle Drumstick,"$1,707.65",Tasmania,Direct,1,1
AT-14679,10-Nov-19,Nestle Drumstick,"$3,641.31",Tasmania,Direct,1,1
AT-15639,26-Jan-20,Nestle Drumstick,$753.38,Tasmania,Direct,1,1
AT-16143,28-Feb-20,Nestle Drumstick,$251.13,Tasmania,Direct,1,1
AT-16566,24-Mar-20,Nestle Drumstick,$376.69,Tasmania,Direct,1,1
AT-17101,22-Apr-20,Nestle Drumstick,"$1,506.75",Tasmania,Direct,1,1
AT-17592,17-May-20,Nestle Drumstick,"$1,506.75",Tasmania,Direct,1,1
AT-18000,5-Jun-20,Nestle Drumstick,"$1,506.75",Tasmania,Direct,1,1
AT-18324,17-Jun-20,Nestle Drumstick,$502.25,Tasmania,Direct,1,1
AT-19161,17-Jul-20,Nestle Drumstick,$753.38,Tasmania,Direct,1,1
AT-20241,26-Aug-20,Nestle Drumstick,$753.38,Tasmania,Direct,1,1
AT-20997,23-Sep-20,Nestle Drumstick,"$1,506.75",Tasmania,Direct,1,1
AT-556,12-Feb-18,Smarties,"$6,278.62",Tasmania,Direct,1,1
AT-997,10-Mar-18,Smarties,"$2,018.13",Tasmania,Direct,1,1
AT-1371,1-Apr-18,Smarties,"$3,363.54",Tasmania,Direct,1,1
AT-3344,30-Jun-18,Smarties,"$3,363.54",Tasmania,Direct,1,1
AT-3548,6-Jul-18,Smarties,$848.01,Tasmania,Online,1,1
AT-4100,27-Jul-18,Nes Cau,"$4,484.73",Tasmania,Direct,1,1
AT-4235,1-Aug-18,Nes Cau,"$1,761.86",Tasmania,Direct,1,1
AT-4385,6-Aug-18,Nes Cau,$717.54,Tasmania,Online,1,1
AT-5465,15-Sep-18,Nes Cau,$717.54,Tasmania,Online,1,1
AT-6221,12-Oct-18,Nes Cau,$326.16,Tasmania,Online,1,1
AT-6476,22-Oct-18,Nes Cau,$800.84,Tasmania,Direct,1,1
AT-7286,19-Nov-18,Nes Cau,"$3,139.31",Tasmania,Direct,1,1
AT-7646,1-Dec-18,Nes Cau,"$27,457.50",Tasmania,Direct,1,1
AT-7808,12-Jan-19,Nes Cau,"$4,741.00",Tasmania,Direct,1,1
AT-8368,21-Feb-19,Nes Cau,"$3,523.71",Tasmania,Direct,1,1
AT-8716,13-Mar-19,Nes Cau,"$1,537.62",Tasmania,Direct,1,1
AT-9210,10-Apr-19,Smarties,"$1,281.35",Tasmania,Direct,1,1
AT-1888,28-Apr-18,Nescafe,"$1,649.44",Tasmania,Direct,1,1
AT-13052,12-Sep-19,Smarties,"$2,087.40",Tasmania,Online,1,1
AT-13064,13-Sep-19,Smarties,"$5,125.40",Tasmania,Direct,1,1
AT-13376,24-Sep-19,Smarties,"$2,087.40",Tasmania,Online,1,1
AT-20675,11-Sep-20,Nescafe,"$1,470.00",Tasmania,Online,1,1
AT-15988,18-Feb-20,Smarties,"$12,172.83",Tasmania,Direct,1,1
AT-16537,22-Mar-20,Smarties,$480.51,Tasmania,Direct,1,1
AT-16821,7-Apr-20,Smarties,"$6,406.75",Tasmania,Direct,1,1
AT-17049,19-Apr-20,Smarties,"$12,653.33",Tasmania,Direct,1,1
AT-17317,3-May-20,Smarties,"$11,692.32",Tasmania,Direct,1,1
AT-17939,2-Jun-20,Smarties,$391.39,Tasmania,Online,1,1
AT-3537,6-Jul-18,Nescafe,"$1,455.39",Tasmania,Direct,1,1
AT-10341,5-Jun-19,Nescafe,"$1,441.53",Tasmania,Direct,1,1
AT-12609,27-Aug-19,Nescafe,"$1,441.53",Tasmania,Direct,1,1
AT-13871,12-Oct-19,Nescafe,"$1,411.20",Tasmania,Online,1,1
AT-6534,24-Oct-18,Nescafe,"$1,358.37",Tasmania,Direct,1,1
AT-14910,17-Nov-19,Nescafe,"$1,354.85",Tasmania,Direct,1,1
AT-7523,27-Nov-18,Nescafe,"$1,337.70",Tasmania,Online,1,1
AT-16102,25-Feb-20,Nescafe,"$1,286.25",Tasmania,Online,1,1
AT-346,29-Jan-18,Nescafe,"$1,260.53",Tasmania,Online,1,1
AT-117,10-Jan-18,Nesquik Duo,$290.69,Tasmania,Direct,1,1
AT-1168,20-Mar-18,Nesquik Duo,$968.98,Tasmania,Direct,1,1
AT-1752,21-Apr-18,Nesquik Duo,"$1,162.77",Tasmania,Direct,1,1
AT-2122,10-May-18,Nesquik Duo,"$2,034.85",Tasmania,Direct,1,1
AT-4749,20-Aug-18,Nesquik Duo,$581.39,Tasmania,Direct,1,1
AT-5505,17-Sep-18,Nesquik Duo,"$1,522.68",Tasmania,Direct,1,1
AT-5829,29-Sep-18,Nesquik Duo,"$2,906.93",Tasmania,Direct,1,1
AT-7893,19-Jan-19,Nesquik Duo,"$4,429.60",Tasmania,Direct,1,1
AT-8785,17-Mar-19,Nesquik Duo,"$4,429.60",Tasmania,Direct,1,1
AT-9591,30-Apr-19,Nesquik Duo,"$4,429.60",Tasmania,Direct,1,1
AT-9790,10-May-19,Nesquik Duo,"$2,325.54",Tasmania,Direct,1,1
AT-10030,22-May-19,Nesquik Duo,"$9,966.60",Tasmania,Direct,1,1
AT-10392,7-Jun-19,Nesquik Duo,"$9,302.16",Tasmania,Direct,1,1
AT-11310,10-Jul-19,Nesquik Duo,"$5,315.52",Tasmania,Direct,1,1
AT-12417,20-Aug-19,Nesquik Duo,$664.44,Tasmania,Direct,1,1
AT-13632,3-Oct-19,Nesquik Duo,"$5,537.00",Tasmania,Direct,1,1
AT-14475,3-Nov-19,Nesquik Duo,"$5,204.78",Tasmania,Direct,1,1
AT-15525,16-Jan-20,Nesquik Duo,"$6,367.55",Tasmania,Direct,1,1
AT-15669,28-Jan-20,Nesquik Duo,"$2,491.65",Tasmania,Direct,1,1
AT-15717,1-Feb-20,Nesquik Duo,$830.55,Tasmania,Direct,1,1
AT-17259,30-Apr-20,Nesquik Duo,$415.28,Tasmania,Direct,1,1
AT-17398,7-May-20,Nesquik Duo,"$3,875.90",Tasmania,Direct,1,1
AT-18141,10-Jun-20,Nesquik Duo,$553.70,Tasmania,Direct,1,1
AT-19221,19-Jul-20,Nesquik Duo,"$1,661.10",Tasmania,Direct,1,1
AT-19977,16-Aug-20,Nesquik Duo,"$4,152.75",Tasmania,Direct,1,1
AT-22413,12-Nov-20,Nesquik Duo,"$5,398.58",Tasmania,Direct,1,1
AT-11361,12-Jul-19,Nescafe,"$1,258.32",Tasmania,Direct,1,1
AT-16913,12-Apr-20,Nescafe,"$1,249.50",Tasmania,Online,1,1
AT-4881,25-Aug-18,Nescafe,"$1,238.66",Tasmania,Direct,1,1
AT-15648,26-Jan-20,Nescafe,"$1,219.76",Tasmania,Direct,1,1
AT-18250,14-Jun-20,Nescafe,"$1,200.50",Tasmania,Online,1,1
AT-17009,17-Apr-20,Nescafe,"$1,179.68",Tasmania,Direct,1,1
